id_bat;len_occ_brat;len_occ_db;miss_db;miss_brat;miss_all;max_nomen;miss_nomen_db;miss_area;miss_nomen_brat;nomen_brat;nomen_db;geometry
21749;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149727.574 168480.861842438, 149744.33 168491.720842436, 149755.71 168499.090842438, 149760.14 168501.960842437, 149771.446 168509.284842435, 149789.148 168490.776842437, 149772.27 168479.890842436, 149772.95 168478.880842438, 149772.23 168478.410842437, 149772.17 168478.510842435, 149767.24 168485.920842438, 149769.98 168487.730842437, 149771.01 168487.510842437, 149771.92 168486.130842436, 149774.96 168488.150842437, 149773.94 168488.370842435, 149773.05 168489.970842437, 149773.41 168490.820842437, 149773.24 168491.080842436, 149772.21 168490.390842436, 149772.01 168490.370842436, 149771.81 168490.350842438, 149771.61 168490.360842437, 149771.45 168490.410842437, 149771.29 168490.480842437, 149771.15 168490.580842436, 149770.98 168490.780842436, 149766.31 168487.990842436, 149766.45 168487.770842437, 149756.14945954 168481.145254235, 149752.765796307 168478.967939387, 149751.894850126 168478.404716405, 149750.188449259 168477.304013831, 149740.891993243 168471.313431629, 149738.608111769 168469.841711707, 149735.905 168468.099842438, 149727.574 168480.861842438), (149764.61 168491.060842438, 149768.81 168493.740842436, 149767.69 168495.470842437, 149768.46 168495.960842436, 149768.27 168496.250842436, 149767.23 168496.380842436, 149766.27 168497.890842437, 149766.47 168498.660842437, 149766.17 168499.130842438, 149761.95 168496.440842438, 149762.56 168495.500842437, 149759.44 168493.510842437, 149759.65 168493.190842437, 149755.29 168490.410842437, 149755.56 168489.990842437, 149751.05 168487.100842436, 149750.36 168488.170842438, 149741.89 168482.760842435, 149741.45 168481.060842436, 149742.42 168479.540842436, 149747.77 168482.960842436, 149749.73 168482.710842437, 149750.07 168482.180842436, 149750.6 168482.530842436, 149764.42 168491.360842437, 149764.61 168491.060842438))
65259;3;2;1;0;1;3;['07'];1019.03;[];['07', '05', '01'];['05', '01'];POLYGON ((149754.419 168267.867842437, 149751.13 168265.535842438, 149749.572 168264.432842437, 149753.015 168259.502842437, 149752.523 168259.133842438, 149753.886 168257.304842439, 149742.968 168249.364842437, 149744.78 168246.870842438, 149734.492 168239.027842437, 149721.909 168229.436842438, 149721.614 168229.782842438, 149718.335 168227.318842437, 149709.021 168239.310842437, 149704.694 168244.811842437, 149733.414 168266.936842438, 149744.407 168275.319842438, 149747.877 168277.965842437, 149748.46 168278.410842438, 149750.337 168275.522842437, 149755.03 168268.300842437, 149754.419 168267.867842437))
76389;1;1;0;0;0;1;[];0.0;[];['13'];['13'];POLYGON ((149800.47 168702.710842436, 149789.66 168720.170842435, 149815.648 168735.888842436, 149837.65 168749.494842435, 149840.386 168745.255842437, 149844.563 168747.483842435, 149849.767 168739.084842435, 149845.749 168736.639842435, 149848.247 168732.333842436, 149826.286 168718.696842435, 149825.943 168719.248842437, 149822.417 168717.059842437, 149822.76 168716.507842436, 149817.527 168713.258842436, 149816.033 168715.327842435, 149814.05 168714.139842434, 149807.811 168710.403842435, 149805.71 168709.145842436, 149807.096 168706.659842437, 149800.47 168702.710842436))
87937;1;1;0;0;0;1;[];0.0;[];['02'];['02'];POLYGON ((149709.73 168616.010842437, 149715.52 168626.560842436, 149719.25 168633.380842435, 149705.66 168640.990842436, 149713.15 168656.260842434, 149719.78 168658.220842436, 149722.06 168658.900842436, 149730.79 168654.060842435, 149745.446 168645.827842436, 149718.193 168596.750842439, 149714.29 168605.650842437, 149709.73 168616.010842437))
95920;4;4;1;1;2;4;['07'];528.0;['11'];['07', '05', '01', '03'];['03', '05', '01', '11'];POLYGON ((149689.467 168539.231842435, 149702.39 168547.560842437, 149712.19 168532.820842437, 149716.88 168535.930842435, 149717.35 168537.880842435, 149718.29 168539.340842436, 149718.76 168539.650842438, 149718.2 168540.240842436, 149721.84 168543.730842438, 149712.001863341 168553.981838465, 149722.26708862 168560.700835604, 149746.327 168535.546842435, 149731.74 168526.110842437, 149724.7 168533.370842438, 149724.14 168533.010842436, 149723.24 168532.420842438, 149722.26 168532.210842435, 149721.23 168531.990842437, 149719.46 168532.340842437, 149714.48 168529.080842435, 149714.9 168528.430842438, 149720.96 168519.170842436, 149708.176 168510.574842438, 149689.467 168539.231842435))
64676;2;2;0;0;0;2;[];0.0;[];['05', '03'];['05', '03'];POLYGON ((149662.029999563 168370.590842166, 149657.69 168377.240842437, 149664.8 168381.880842436, 149691.57066112 168399.125477708, 149696.423971943 168402.334805122, 149702.954711496 168406.653358415, 149706.481773306 168408.98568299, 149708.023 168410.004842436, 149720.769 168390.527842437, 149704.03 168379.420842437, 149670.6 168357.480842438, 149662.029999563 168370.590842166), (149677.418604059 168381.521797019, 149682.300992368 168374.089135258, 149686.41722976 168376.68125282, 149681.627619462 168384.152845613, 149677.418604059 168381.521797019))
69695;1;2;0;1;1;2;[];0.0;['01'];['03'];['01', '03'];POLYGON ((149428.389000001 168695.122842437, 149430.279000001 168692.195842435, 149479.673000001 168724.095842435, 149477.636000001 168727.249842435, 149477.927000001 168727.439842436, 149492.414000001 168736.889842437, 149493.060000001 168737.311842435, 149494.437000001 168738.209842435, 149503.325000001 168724.752842437, 149428.658000001 168676.157842436, 149419.902000001 168689.586842436, 149420.772000001 168690.142842436, 149423.247000001 168691.768842435, 149428.389000001 168695.122842437))
32822;4;3;1;0;1;4;['09'];981.94;[];['09', '05', '16', '03'];['05', '16', '03'];POLYGON ((149676.029999705 168349.200842042, 149709.47 168371.130842437, 149726.22 168382.198842438, 149740.016 168361.117842436, 149738.765101379 168360.290527266, 149736.367990512 168358.705133498, 149725.927755466 168351.800203092, 149723.608622516 168350.2663821, 149689.579076489 168327.760026056, 149676.029999705 168349.200842042))
1450;2;1;1;0;1;2;['09'];949.27;[];['09', '03'];['03'];POLYGON ((149441.309999856 168718.070842613, 149432.610000001 168731.450842437, 149462.580000001 168750.930842436, 149456.110000001 168760.880842435, 149472.375000001 168771.610842436, 149478.836000001 168761.828842435, 149494.437000001 168738.209842435, 149493.060336758 168737.311774551, 149492.4140306 168736.890155924, 149477.927419839 168727.439797351, 149477.336040335 168727.054010198, 149448.012692104 168707.924887458, 149441.309999856 168718.070842613))
14090;1;1;1;1;2;1;['03'];17528.93;['05'];['03'];['05'];POLYGON ((149851.287100002 168161.221942437, 149863.560099997 168171.98994244, 149907.676100001 168104.421942439, 149899.972099997 168091.711942438, 149890.710100003 168096.890942437, 149887.030100003 168098.940942437, 149880.430100001 168104.580942437, 149873.197300002 168110.894942438, 149864.940099999 168103.440942437, 149858.1153 168109.276142437, 149856.248499997 168101.118942437, 149843.984099999 168093.138342437, 149837.6395 168093.72134244, 149838.408100002 168099.738142438, 149837.374899998 168099.893942439, 149830.680100001 168107.276742435, 149836.920100003 168112.830942437, 149835.483499996 168115.030342439, 149849.570299998 168124.209542439, 149842.185500003 168135.788942438, 149856.156900004 168146.48594244, 149852.980099998 168151.38094244, 149849.630099997 168156.510942437, 149852.920100003 168158.660942441, 149851.287100002 168161.221942437), (149871.277099997 168120.819742438, 149865.185500003 168130.536942439, 149857.864100002 168125.869142436, 149864.152500004 168116.347142436, 149871.277099997 168120.819742438))
81531;1;0;1;0;1;1;['01'];516.01;[];['01'];[];POLYGON ((149676.43 168277.720842436, 149676.53 168280.090842436, 149676.78 168280.080842437, 149680.72 168279.920842438, 149680.7 168280.270842435, 149680.68 168280.620842438, 149680.72 168280.950842438, 149680.85 168281.300842436, 149681.04 168281.630842437, 149681.28 168281.920842437, 149681.54 168282.160842438, 149681.84 168282.360842438, 149682.17 168282.510842437, 149682.5 168282.580842438, 149682.85 168282.600842438, 149683.2 168282.620842437, 149686.45 168285.410842438, 149686.77 168289.840842438, 149693.2 168289.560842437, 149695.04 168288.380842435, 149694.83 168283.690842437, 149695.43 168283.670842439, 149698.4 168280.650842438, 149698.23 168276.650842438, 149691.62 168270.860842437, 149687.3 168271.050842438, 149682.004248064 168271.306130039, 149676.164347874 168271.587648912, 149676.397362353 168276.967326977, 149676.43 168277.720842436))
45122;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((149735.905 168468.099842438, 149738.608111769 168469.841711707, 149740.891993243 168471.313431629, 149750.188449259 168477.304013831, 149751.894850126 168478.404716405, 149752.765796307 168478.967939387, 149756.14945954 168481.145254235, 149763.388558684 168475.998265207, 149762.726599083 168474.798336592, 149762.58 168473.770842437, 149763.25 168472.730842438, 149758.553113844 168469.642984682, 149755.965244774 168467.941650772, 149745.48720976 168461.053112221, 149743.423782301 168459.696560255, 149742.002 168458.761842437, 149735.905 168468.099842438))
70582;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149713.5 168704.493842437, 149711.69 168707.840842435, 149720.15 168712.700842436, 149722.617 168713.945842437, 149728.918 168717.742842437, 149739.145 168723.623842436, 149744.302 168714.954842435, 149734.16 168709.010842436, 149732.19 168707.860842435, 149730.85 168710.280842437, 149729.12 168709.320842437, 149726.41 168707.800842436, 149726.23 168708.110842437, 149717.47 168703.220842435, 149715.971 168705.984842436, 149713.5 168704.493842437))
30167;0;0;0;0;0;0;[];0.0;[];[];[];POLYGON ((149926.52 168000.000842439, 149927.48 168000.630842439, 149931.457 168003.228842439, 149933.418 168000.000842439, 149933.878 167999.302842439, 149938.746 167999.271842439, 149940.14 168000.000842438, 149947.48 167988.450842438, 149947.55 167988.340842438, 149946.66 167987.750842438, 149943.34 167985.59084244, 149934.89 167980.180842438, 149923.38 167997.930842439, 149926.52 168000.000842439))
61695;1;0;1;0;1;1;['09'];286.78;[];['09'];[];POLYGON ((149328.719999907 168871.680842868, 149334.060000001 168875.140842436, 149336.693187775 168871.124098389, 149340.190000623 168873.550843454, 149337.699999909 168877.490842535, 149344.810000001 168882.090842435, 149354.960000001 168866.450842435, 149358.200000001 168861.470842434, 149356.520000312 168860.390842068, 149355.718649115 168859.860013994, 149353.659999872 168858.530842872, 149352.459999572 168860.380842312, 149346.799999795 168856.710842451, 149344.611000059 168860.111842543, 149347.130000001 168861.770842435, 149341.770000001 168869.920842435, 149339.310000001 168868.300842436, 149338.619965846 168869.344496421, 149333.784414295 168866.214556254, 149334.390000001 168865.330842434, 149333.440000001 168864.670842434, 149331.480000001 168867.450842435, 149329.989999581 168869.760842711, 149328.719999907 168871.680842868))
19650;3;5;0;2;2;5;[];0.0;['20', '02'];['05', '01', '03'];['05', '01', '20', '02', '03'];POLYGON ((149629.173 168346.182842439, 149629.517 168354.459842437, 149629.73 168354.430842438, 149629.74 168354.800842436, 149629.75 168355.180842437, 149629.8 168355.540842437, 149629.92 168356.030842437, 149630.11 168356.500842437, 149630.34 168356.940842438, 149630.72 168357.490842437, 149631.19 168357.990842437, 149631.73 168358.380842438, 149632.18 168358.590842437, 149632.68 168358.740842439, 149633.18 168358.850842438, 149633.64 168358.890842437, 149634.100000001 168358.900842438, 149634.56 168358.910842437, 149634.59 168359.360842437, 149639.07 168359.100842437, 149639.781 168359.059842437, 149640.384 168362.554842437, 149639.288 168362.643842437, 149639.42 168364.270842436, 149639.68 168366.880842437, 149640 168369.500842437, 149640.41 168372.090842438, 149640.93 168374.710842436, 149641.53 168377.310842436, 149642.2 168379.890842437, 149643 168382.790842436, 149643.87 168385.670842438, 149644.85 168388.510842436, 149645.84 168391.030842437, 149646.91 168393.530842436, 149648.03 168396.000842437, 149649.12 168398.250842436, 149649.783 168399.547842437, 149650.718 168399.069842437, 149652.181 168402.277842437, 149651.4 168402.710842435, 149647.63 168404.800842436, 149647.92 168405.280842438, 149647.48 168405.520842436, 149647.04 168405.760842438, 149646.64 168406.030842437, 149646.1 168406.580842437, 149645.65 168407.220842438, 149645.36 168407.910842437, 149645.26 168408.510842438, 149645.26 168409.140842436, 149645.34 168409.750842438, 149645.54 168410.390842437, 149645.83 168411.010842436, 149646.12 168411.630842438, 149645.75 168412.270842438, 149654.522980443 168417.9098467, 149660.991919938 168407.843836216, 149664.65 168402.520842436, 149663.72 168400.910842437, 149667.27 168398.860842438, 149664.39 168393.890842437, 149663.61 168394.350842438, 149662.99 168393.210842437, 149662.36 168392.080842437, 149661.77 168390.930842437, 149660.96 168389.190842437, 149660.21 168387.410842437, 149659.48 168385.630842438, 149659.13 168384.790842437, 149658.79 168383.940842438, 149658.44 168383.090842436, 149658.84 168382.980842438, 149658.57 168382.170842437, 149658.31 168381.360842437, 149658.04 168380.550842438, 149657.76 168379.700842437, 149657.48 168378.840842436, 149657.22 168377.980842438, 149656.83 168376.520842435, 149656.48 168375.040842437, 149656.13 168373.570842437, 149655.93 168372.750842438, 149655.72 168371.930842437, 149655.52 168371.110842437, 149655.05 168371.120842436, 149654.94 168370.310842437, 149654.83 168369.510842436, 149654.71 168368.700842435, 149654.54 168367.630842437, 149654.35 168366.560842436, 149654.2 168365.490842437, 149654.08 168364.110842437, 149654.01 168362.720842437, 149653.94 168361.340842436, 149653.91 168360.810842437, 149653.88 168360.280842436, 149653.85 168359.750842436, 149654.75 168359.720842436, 149654.5 168353.590842437, 149654.13 168344.410842437, 149651.56 168344.450842437, 149649.94 168344.610842438, 149649.98 168345.490842437, 149646.73 168345.540842438, 149642.47 168345.610842438, 149639.53 168345.74084244, 149629.173 168346.182842439))
90939;1;0;1;0;1;1;['16'];10973.84;[];['16'];[];POLYGON ((149651 168734.560842436, 149648.66 168738.780842437, 149646.600000001 168742.100842436, 149644.8 168745.020842435, 149650.21 168748.190842436, 149650.52 168748.650842437, 149650.83 168749.110842437, 149651.15 168749.560842436, 149652.05 168750.750842435, 149653 168751.890842435, 149654.03 168752.960842435, 149655.02 168753.810842436, 149656.07 168754.610842436, 149657.16 168755.340842435, 149658.16 168755.960842435, 149659.19 168756.530842436, 149660.25 168757.040842436, 149661.26 168757.430842436, 149662.29 168757.760842435, 149663.33 168758.030842436, 149664.47 168758.230842437, 149665.62 168758.370842435, 149666.77 168758.510842436, 149667.22 168758.570842437, 149667.67 168758.630842435, 149668.12 168758.700842436, 149674.46 168762.410842437, 149676.21 168759.530842436, 149677.53 168757.350842436, 149678.17 168756.260842435, 149680.129 168752.885842436, 149683.29 168747.440842437, 149686.5 168741.900842436, 149689.85 168736.130842437, 149690.52 168734.980842437, 149693.22 168730.330842435, 149694.84 168727.540842436, 149699.08 168729.960842436, 149700.94 168726.700842437, 149706.34 168717.230842436, 149711.69 168707.840842435, 149713.5 168704.493842437, 149715.601 168700.608842435, 149712.378 168698.629842435, 149711.025 168697.798842435, 149699.76 168690.880842435, 149681.97 168679.650842436, 149663.54 168711.960842435, 149660.16 168718.050842435, 149654.74 168727.810842435, 149651 168734.560842436))
64701;3;3;1;1;2;3;['09'];989.0;['01'];['09', '05', '03'];['05', '01', '03'];POLYGON ((149485.570000001 168672.680842437, 149481.119999998 168679.480842436, 149477.590000005 168684.880842435, 149494.210900002 168695.885542437, 149496.322899998 168692.852342435, 149496.9018 168692.021042435, 149504.398999997 168696.700842434, 149520.901000002 168682.921842436, 149521.284999997 168682.601842435, 149523.709 168678.681842438, 149527.824000002 168664.199842437, 149529.225599998 168664.574742436, 149538.820000001 168667.140842436, 149547.850000003 168653.350842439, 149543.9 168650.690842438, 149536.809000001 168645.914842437, 149538.162000001 168644.012842434, 149535.880000004 168642.509842437, 149533.667999999 168641.053842435, 149530.369999998 168638.965842438, 149524.615999998 168635.160842435, 149523.201300004 168637.242342438, 149499.845 168621.688842436, 149497.350000002 168625.510842438, 149497.119999998 168625.360842437, 149482.630000004 168647.500842436, 149487.600000002 168650.750842435, 149484.090000005 168656.120842437, 149480.799999998 168661.160842436, 149489.420000003 168666.790842434, 149491.097800003 168664.309542436, 149489.762400002 168663.474142435, 149495.0585 168655.008642438, 149501.773999997 168659.210042437, 149496.478000001 168667.675442437, 149493.669200004 168671.957642435, 149488.243000002 168668.591442434, 149485.570000001 168672.680842437), (149527.47 168639.900842436, 149529.159999997 168641.020842436, 149529.920000003 168641.520842436, 149526.390000002 168646.930842436, 149523.930000001 168645.320842437, 149527.47 168639.900842436))
