id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
990872;1.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;755;68;logement
990872;2.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;756;68;logement
861345;0.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;757;68;logement
861345;1.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;758;68;logement
861345;2.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;759;68;logement
228093;0.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;760;68;logement
228093;1.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;761;68;logement
228093;2.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;762;68;logement
418751;0.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;763;68;logement
418751;1.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;764;68;logement
418751;2.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;765;68;logement
953762;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;766;68;logement
953762;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;767;68;logement
953762;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;768;68;logement
781183;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;769;68;logement
781183;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;770;68;logement
781183;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;771;68;logement
803373;0.0;01.01.00.00;68.0;2.0;0.0;80.0;V;O;772;68;logement
803373;0.0;01.50.02.00;12.0;2.0;0.0;80.0;V;O;773;68;logement
803373;1.0;01.01.00.00;80.0;2.0;0.0;80.0;V;O;774;68;logement
191411;0.0;01.01.00.00;56.0;2.0;0.0;56.0;V;O;775;68;logement
191411;1.0;01.01.00.00;56.0;2.0;0.0;56.0;V;O;776;68;logement
952999;0.0;01.01.00.00;63.0;2.0;0.0;63.0;V;O;777;68;logement
952999;1.0;01.01.00.00;63.0;2.0;0.0;63.0;V;O;778;68;logement
14085;0.0;01.01.00.00;79.0;2.0;0.0;79.0;V;O;779;68;logement
14085;1.0;01.01.00.00;79.0;2.0;0.0;79.0;V;O;780;68;logement
468201;0.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;781;68;logement
468201;1.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;782;68;logement
129368;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;783;68;logement
129368;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;784;68;logement
103080;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;785;68;logement
103080;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;786;68;logement
317046;0.0;01.01.00.00;53.0;2.0;0.0;53.0;V;O;787;68;logement
317046;1.0;01.01.00.00;53.0;2.0;0.0;53.0;V;O;788;68;logement
538916;0.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;789;68;logement
538916;1.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;790;68;logement
538916;2.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;791;68;logement
165414;0.0;01.01.00.00;60.0;2.0;0.0;60.0;V;O;792;68;logement
